NAME	TITLE	SCORE	
CCNC		8.522793	
HIST2H2BE		8.419096	
ASPH		8.399929	
ENOPH1		8.39875	
CD55		8.394989	
EXOSC9		8.390161	
AIMP1		8.372827	
HPRT1		8.372768	
HSPA4		8.332249	
AXL		8.321344	
F12		8.287491	
IL6R		8.277573	
C7orf44		8.256905	
ARL5A		8.244876	
C4orf32		8.233483	
EBPL		8.230145	
CCNG1		8.2234125	
LEPREL1		8.220616	
DDX10		8.1839	
CEBPG		8.160544	
CD109		8.139097	
CDKN3		8.136246	
GSPT1		8.128761	
BUD31		8.12338	
FBL		8.111791	
CD58		8.110259	
EPT1		8.100895	
DPM1		8.094698	
CKS2		8.082994	
CHCHD4		8.0805025	
FAM60A		8.059071	
AGPAT5		8.046874	
FMNL1		8.031375	
ITGB1BP1		8.001788	
C17orf89		7.991731	
ANXA3		7.9582844	
CORO1C		7.9392047	
GNPNAT1		7.911531	
LDHA		7.895298	
FGFBP1		7.8685393	
CCT4		7.8205357	
EXOSC8		7.7966104	
C12orf75		7.7946353	
FASTKD3		7.7933497	
GNAI3		7.793041	
CCDC59		7.7822757	
EMG1		7.7559175	
DARS		7.7439795	
CIRH1A		7.741158	
AIFM3		7.7381043	
KISS1R		7.7115016	
GRIP2		7.6986127	
HMGA2		7.6767216	
GATM		7.671612	
HSP90AB1		7.6593804	
GAS5		7.63717	
ERRFI1		7.620748	
CDC123		7.5895796	
ATAD1		7.5510073	
DDX1		7.5387006	
COX7C		7.5378942	
LDLR		7.523832	
GAR1		7.5235634	
DCUN1D5		7.507347	
FOSL1		7.4967318	
FLNA		7.4886966	
JUND		7.462082	
CILP		7.461346	
GLS		7.456551	
LDHB		7.4544077	
FASTKD1		7.4500117	
CXorf26		7.4439974	
HEXIM1		7.440767	
AMIGO2		7.4358582	
DCTPP1		7.418407	
EHD4		7.4177833	
GART		7.416836	
GNL2		7.405584	
CREB5		7.3886404	
ACN9		7.385157	
CHI3L1		7.3655906	
HRSP12		7.363138	
CORO1A		7.3608027	
HBA1		7.3558683	
GTF2E2		7.3413277	
ITGB4		7.317442	
ECHDC1		7.291755	
ITGA5		7.284127	
C15orf24		7.2821712	
FSTL3		7.2786036	
ACOT7		7.2763367	
LBH		7.2503853	
GEMIN5		7.2442446	
HSPA4L		7.242247	
DDN		7.2320046	
DCTN6		7.2046933	
DNTTIP2		7.2025166	
CNBP		7.1834826	
CCDC58		7.181771	
BAZ1A		7.1794257	
LBR		7.1748676	
KLRC3		7.1736174	
FASN		7.1703377	
HSPA8		7.153971	
GLRX5		7.1531553	
GPT2		7.14409	
HIST1H1C		7.14051	
GGCT		7.1183534	
EIF3M		7.11278	
EPB41L4A-AS1		7.111722	
IQGAP2		7.1100597	
EPHA8		7.0998464	
EEF1E1		7.09658	
DNAJA2		7.096145	
C17orf96		7.090649	
DEGS1		7.0906434	
AGMAT		7.075278	
LAPTM4B		7.068718	
ATF4		7.061234	
FOPNL		7.0557704	
FHL2		7.050309	
HAUS2		7.034787	
GTPBP10		7.029568	
HOXB2		7.0156174	
KRT18P55		7.007388	
CCNH		7.0048614	
GMPS		7.001436	
FSCN1		6.989314	
KRT10		6.969669	
GTF2F2		6.9682484	
CXCL1		6.960529	
CBX3		6.9495034	
ITGAE		6.933894	
ANP32B		6.922765	
CEBPB		6.9176674	
GRK6		6.908161	
BTBD1		6.8970904	
C20orf20		6.8771853	
GOT2		6.8713355	
ACTR3		6.8608694	
INSIG1		6.8528733	
ATAD3A		6.8521028	
FAM195A		6.850383	
ATP5J2		6.825266	
DRAP1		6.815596	
F2RL1		6.8133817	
C4orf43		6.8126483	
DLAT		6.7928395	
APOO		6.763248	
ACTG1		6.753856	
AEN		6.7497654	
ESF1		6.748259	
COX17		6.7431707	
ARV1		6.739394	
CRLF3		6.7367005	
AASDHPPT		6.7173214	
ATG3		6.7051635	
HNRNPD		6.697688	
CCDC137		6.6924443	
GTF3C6		6.6923366	
CCNB1IP1		6.688887	
GLRX2		6.6843305	
ANP32E		6.6833277	
CST5		6.661434	
AMD1		6.649221	
AP1S3		6.648528	
DPP4		6.6462116	
DDX39A		6.635359	
HAGHL		6.622675	
CBFB		6.609018	
HN1		6.608526	
C2orf49		6.603284	
FAM46A		6.5771513	
DNAJA1		6.5762415	
FAM81A		6.575023	
GRPEL2		6.5619326	
CMC2		6.5428305	
AFG3L2		6.526792	
ATP5F1		6.5144515	
CHCHD10		6.5132804	
CHEK1		6.5068893	
ACOT9		6.5007925	
EPHB6		6.4885488	
KPNB1		6.4838595	
GHITM		6.4752645	
KRT86		6.467815	
DHCR24		6.4675593	
COL4A1		6.4554567	
GRWD1		6.4403954	
CFL2		6.435044	
ITGA6		6.4294763	
ERCC6L		6.4228134	
KPNA3		6.4197187	
C1D		6.4193454	
IKBIP		6.41894	
DNAAF2		6.416099	
ACSL3		6.415603	
EFNB2		6.414978	
AURKAPS1		6.3980913	
CCL26		6.3926983	
GLO1		6.391991	
CARKD		6.3716736	
IER3IP1		6.368711	
GTF2H1		6.359943	
INCENP		6.351192	
ACTL6A		6.3447495	
DNAJC21		6.339292	
CAPZA2		6.3158417	
KLHL15		6.309897	
CYB5R4		6.3081017	
LCLAT1		6.3049116	
CAMKK1		6.291145	
CALM2		6.289752	
FNTA		6.289674	
BDKRB2		6.2862797	
COL3A1		6.2831807	
C12orf45		6.2818832	
KIF20B		6.274718	
EIF5A		6.272514	
ACTB		6.2582335	
FBXO45		6.258065	
IMP4		6.254245	
ETFA		6.24987	
GULP1		6.2399163	
HNRNPH3		6.234322	
FXN		6.215473	
CCRN4L		6.206937	
GPATCH4		6.205125	
EIF3B		6.201599	
CARS		6.1914682	
KARS		6.186133	
CENPW		6.1824927	
FAR1		6.1777215	
GMNN		6.156838	
GRSF1		6.14882	
DNAJC7		6.148404	
KIAA0101		6.1317377	
DNAJA3		6.129633	
GOLT1B		6.1096063	
ACTL8		6.0818405	
HIGD1A		6.0753202	
C20orf27		6.0741663	
DENR		6.0590158	
CSTF3		6.0541787	
KTN1		6.053892	
C1orf61		6.0240917	
CRISP3		6.0209208	
HDAC2		6.019083	
DBF4		6.0133533	
EIF4G2		6.0079494	
C8orf59		5.9940715	
GAS2L1		5.97828	
CCNT1		5.9757786	
C11orf82		5.975363	
C17orf79		5.9631267	
ELOVL1		5.955639	
ATP5J		5.944714	
AIG1		5.93883	
KCMF1		5.935628	
ANKRD13B		5.9123135	
HHEX		5.9115567	
BCAR3		5.910235	
ANKRD37		5.9101496	
CTSC		5.9094095	
ARAP3		5.905605	
GEMIN6		5.9035854	
DTX1		5.89512	
ARHGAP11A		5.886724	
CAMKV		5.8828063	
ERI1		5.881774	
C9orf167		5.8805118	
ADSS		5.8577766	
ATP5I		5.856595	
GFM1		5.8468747	
CCDC51		5.8408356	
C1orf135		5.840346	
IRAK1		5.837634	
EIF4H		5.8359337	
FAM96A		5.8317766	
EPHA2		5.8282566	
DYNC1LI1		5.8055706	
BOP1		5.7816167	
F3		5.778549	
CEP55		5.771896	
ENO1		5.7690997	
DIS3		5.7683597	
LEO1		5.7592463	
LINC00493		5.732499	
DNAJB4		5.727265	
CYB5B		5.7200117	
HMGB1		5.7190022	
DSTN		5.7097597	
CHCHD1		5.7082334	
CD68		5.705806	
COPS3		5.7057905	
ALG5		5.7019897	
IPO11		5.696558	
KRT8		5.692211	
DNAJC12		5.6916366	
CNIH4		5.6906347	
LETM2		5.689176	
EXOSC7		5.6685553	
IMMP1L		5.668118	
ING2		5.6626477	
KIAA1430		5.6510124	
ARMC10		5.645632	
IPO5		5.6427436	
LIAS		5.634678	
GPI		5.629868	
DVL1		5.613281	
DDX46		5.6086216	
ASAP2		5.5948863	
DEK		5.5930243	
CDK1		5.5849247	
KIAA0664		5.5680437	
CTPS		5.562027	
LIPA		5.554629	
FLJ10661		5.5515385	
CAPN1		5.5442653	
IARS2		5.539362	
CENPE		5.5374475	
CTH		5.5348697	
FAM49B		5.5333333	
IER2		5.531233	
JMJD6		5.530614	
ABCF2		5.5290074	
CHD1		5.52774	
CD3EAP		5.5254073	
EIF2A		5.5219584	
IDH3A		5.5204926	
DNAJC24		5.5174975	
CCDC47		5.510797	
ELN		5.506694	
LAMA3		5.5054264	
FBXO22		5.4754634	
BUB1		5.4644794	
CUL4A		5.4589353	
HBA2		5.447993	
KCTD12		5.4474883	
ATP5C1		5.441618	
CHAC1		5.43817	
LACTB2		5.4336166	
DARS2		5.4250827	
DUSP1		5.417503	
IPO7		5.408232	
FAM54A		5.4082203	
CARM1		5.4028697	
FKBP3		5.392961	
GDI2		5.391995	
DDX47		5.389052	
C15orf23		5.3857913	
C21orf59		5.3826876	
EIF1		5.380153	
CCDC124		5.378647	
DHX15		5.3685064	
ATP5D		5.3652453	
JTB		5.3609934	
BRCA2		5.3579025	
FLNC		5.3557687	
ICT1		5.353351	
AURKA		5.353287	
CENPH		5.3519535	
DDX31		5.3451695	
KLF5		5.3447747	
ADA		5.342115	
CRLS1		5.3249536	
DUS4L		5.3210583	
C5orf34		5.319575	
CENPV		5.317712	
HMHA1		5.317437	
FAM206A		5.317197	
FAM98A		5.315963	
ADIPOR2		5.311688	
BCAP31		5.3053894	
AHSA1		5.3000817	
HDGF		5.295692	
COL15A1		5.281244	
ESD		5.279964	
ESYT2		5.278961	
GCLC		5.2754517	
CARD11		5.2738733	
ELOVL5		5.2604785	
FOS		5.259148	
FKBP9L		5.2576995	
DLL3		5.253993	
FHL1		5.2523546	
C10orf47		5.250614	
FAM204A		5.2488523	
LAD1		5.2309937	
CXCL3		5.221223	
C11orf10		5.2188168	
GBE1		5.2173686	
BNIP1		5.2155614	
ITGB1		5.2148376	
HAT1		5.2134438	
CDCA5		5.21131	
CDK2AP1		5.209976	
GLT25D1		5.1858964	
DDX55		5.1811757	
LETM1		5.17713	
GMFB		5.1768985	
LIN7C		5.1712613	
DAP3		5.163994	
LARP4		5.1601	
LLPH		5.158674	
C20orf7		5.154161	
FAM136A		5.1533422	
FBXO5		5.1453676	
AFAP1L1		5.1395183	
FOSB		5.123856	
GPN3		5.123599	
INHBE		5.1130266	
DEPDC1		5.106071	
COPS8		5.09558	
ADORA2B		5.0859313	
ACLY		5.0853853	
CNOT7		5.0691423	
ESRRA		5.068701	
BTG3		5.0682096	
DBI		5.067064	
EIF3A		5.056821	
C15orf62		5.054611	
LIN9		5.051978	
CYP24A1		5.050646	
BMS1		5.043147	
CDC20		5.042796	
CAMTA1		5.0417056	
LINC00520		5.0225997	
CDC25A		5.0167246	
CECR5		5.0107384	
DMRTA1		5.005069	
CFDP1		4.9975834	
CTNNAL1		4.995255	
CENPN		4.9879565	
DNAJC8		4.9815226	
ANP32A		4.9747524	
DUS3L		4.971761	
CWC27		4.967068	
C14orf142		4.95563	
CUL3		4.953514	
C8orf33		4.9534345	
FMNL2		4.9513545	
COPS4		4.950056	
KDELR3		4.942593	
COMTD1		4.938043	
CLIC4		4.937857	
DRG1		4.9370813	
ATAD2		4.932189	
KIAA0040		4.924493	
CLPX		4.922726	
CMTM7		4.919674	
ATP1B3		4.916086	
CWC22		4.9082594	
C12orf73		4.9081306	
HMMR		4.9013534	
CHUK		4.901275	
ALG8		4.894895	
HEATR1		4.8920717	
ATOX1		4.888706	
EZR		4.876712	
ATP6V1D		4.8729343	
KREMEN2		4.8708963	
ICAM5		4.8527145	
GPRC5A		4.851134	
C16orf72		4.8328934	
ASPM		4.8327785	
CDC6		4.830625	
ENY2		4.8240066	
CCT3		4.817514	
COX16		4.8166523	
DIAPH3		4.8149195	
CDV3		4.8057013	
ANAPC10		4.802525	
DLEU1		4.8008766	
AHCTF1		4.795241	
C1orf109		4.789515	
CLNS1A		4.784346	
EIF3E		4.782343	
HSPA5		4.7816873	
HNRNPAB		4.776845	
DAD1		4.7716794	
FLJ43663		4.7715955	
LEPROTL1		4.769884	
GTF2H3		4.7631454	
GSG2		4.7629867	
CDK7		4.7596197	
CTU1		4.7571096	
DSCC1		4.756324	
COX10		4.75599	
ERGIC2		4.7549076	
AK4		4.7539845	
FH		4.753366	
GLMN		4.747376	
FASTKD5		4.7439723	
DHX36		4.7365737	
GNG12		4.7301726	
ADSL		4.7264886	
FAM96B		4.7200823	
ANAPC4		4.7118144	
HIST2H2BF		4.709137	
ATP6V1B2		4.709021	
ECI2		4.7084594	
C14orf49		4.702838	
ASNSD1		4.7012568	
ARL4C		4.697341	
DCP2		4.682578	
C1orf27		4.6808443	
IFRD2		4.6735196	
CCNA2		4.6683173	
CALM1		4.664451	
CAP1		4.659867	
LHFPL2		4.657778	
EIF2B3		4.6483703	
BYSL		4.6475897	
ARPC2		4.6473603	
CDC27		4.6444936	
HIST1H3D		4.642094	
FAM105B		4.636776	
GEMIN2		4.6357074	
EXO1		4.6351075	
KRI1		4.6259212	
IGFBP6		4.6192904	
LMAN1		4.618879	
IPMK		4.6134634	
DUSP11		4.609848	
ARL8B		4.606451	
ANKRD5		4.6015463	
DDX52		4.597882	
KCTD15		4.5973253	
CSMD3		4.5917873	
GGPS1		4.588021	
ACBD6		4.5852914	
COQ10B		4.5844936	
GGNBP2		4.5811553	
EIF4A3		4.575503	
FTSJ2		4.572095	
ATG12		4.5679603	
ALYREF		4.567443	
CCDC138		4.5605545	
CDC5L		4.5594263	
HSPA13		4.5562687	
HNRNPU		4.5552278	
FAF1		4.544229	
HRAS		4.543215	
DLGAP5		4.5410547	
GRIK2		4.5401087	
ABI3BP		4.533167	
IER5		4.526082	
CD82		4.5221696	
BZW2		4.5138097	
HPDL		4.4986157	
CCDC71L		4.4976764	
FAM122B		4.488823	
HSP90B1		4.4881124	
HIST1H1E		4.4768476	
EBP		4.472768	
EHBP1L1		4.471758	
FAM101B		4.4705086	
CHCHD7		4.4688973	
DUSP6		4.4674664	
EIF2B2		4.46333	
KLHL17		4.453261	
ALG14		4.4479938	
CMC1		4.4282265	
BCAS2		4.426179	
GCFC1		4.4154577	
C1orf131		4.414126	
AGPS		4.401312	
CCT7		4.4006104	
FAM82A2		4.396098	
EIF4E2		4.395939	
EGLN3		4.376868	
C2orf56		4.3723288	
BAG3		4.3717246	
E2F5		4.3691707	
CCDC85C		4.368807	
DDX50		4.3652625	
CHML		4.3631287	
ATG5		4.3565855	
EBAG9		4.3523145	
ADAT2		4.343397	
DTD1		4.3364573	
FAM91A1		4.3355503	
DMKN		4.327763	
CA9		4.323672	
GTF3A		4.313354	
CCDC112		4.310995	
FAM107B		4.306288	
C12orf47		4.3018265	
ALDOA		4.286239	
APOPT1		4.2859783	
CDC42EP1		4.284399	
CXCL6		4.282114	
AP2S1		4.2812777	
CHD5		4.2790017	
GSR		4.2551246	
ANXA2		4.249958	
C5orf30		4.24825	
HEATR2		4.238437	
BDP1		4.231326	
COX4NB		4.2186003	
C15orf61		4.217007	
HNRNPC		4.211628	
FAM165B		4.21037	
CCNB1		4.203454	
C1orf43		4.2012787	
COIL		4.20019	
GAS1		4.1984267	
FBXO30		4.1927996	
HSPB11		4.1903486	
CAMSAP2		4.189979	
KIF21B		4.188714	
ATP13A3		4.1886163	
ARMC1		4.1855474	
ATIC		4.18228	
ANXA1		4.180827	
DHX9		4.169318	
CHRNA5		4.165699	
ACTG2		4.1603823	
AJUBA		4.152619	
HSD17B7		4.1522703	
ARPC5L		4.1494613	
EIF5AL1		4.142302	
EIF1AX		4.1387806	
IRX2		4.136614	
FDPS		4.1352158	
CKS1B		4.1221213	
FGF14		4.121805	
G2E3		4.1177435	
FTSJ1		4.117625	
CYC1		4.1171083	
AIMP2		4.11209	
FGFR1OP		4.1084986	
C5orf28		4.1066337	
IL20RA		4.1059604	
CCDC86		4.105293	
ATG16L1		4.1027083	
C11orf83		4.101926	
C7orf53		4.0989738	
BIRC5		4.0928726	
ARRDC3		4.091518	
C5orf43		4.0869036	
GPR63		4.0832376	
C8orf84		4.0828257	
CUTC		4.0742493	
DAZAP1		4.0716305	
GATAD2A		4.0644426	
BRI3BP		4.0625653	
KIAA1033		4.0574603	
CNO		4.0570507	
CMPK1		4.0527477	
CAB39		4.0482087	
L2HGDH		4.043126	
INHBB		4.038096	
ACTR5		4.034692	
BRMS1		4.0317106	
CKLF		4.0276923	
EPHX4		4.025362	
GTF2A2		4.024116	
AARSD1		4.013877	
FAM126A		4.013601	
C19orf26		4.0100064	
EFNB1		4.0068235	
GLA		4.0065684	
EIF3I		4.0057793	
HNRNPF		3.9956765	
AARS		3.9945667	
COX4I1		3.9903007	
FARSA		3.9829314	
DPY19L4		3.9804723	
KANSL2		3.978333	
BCLAF1		3.9774842	
CDCA2		3.975959	
BLM		3.9741142	
C12orf5		3.9730754	
ARF4		3.962303	
KCTD11		3.962102	
CD2AP		3.9548593	
ITPR1		3.9524555	
C1orf174		3.949085	
KIF2C		3.9488933	
IDH3B		3.948336	
ITM2A		3.9357398	
GADD45GIP1		3.9355822	
HOXB4		3.9331198	
CWC15		3.9307547	
CREM		3.925356	
CCNL1		3.923884	
CDYL		3.9217057	
C11orf58		3.9216704	
GPBP1		3.9163918	
GNG5		3.9153352	
EED		3.910644	
ADAM9		3.9102862	
COX11		3.9048207	
INPP1		3.901411	
KLHL21		3.8966146	
GUF1		3.893051	
ING1		3.8905435	
C15orf29		3.8873913	
HSD17B10		3.8825169	
BUB1B		3.8758361	
CDR2		3.8706315	
DDX20		3.865669	
CDC7		3.8613806	
ITGB3BP		3.8575575	
DPY30		3.852676	
FBN2		3.8523223	
CRK		3.8514407	
C19orf10		3.8452501	
C1QB		3.8380613	
KPNA4		3.8372443	
ABCB7		3.8346837	
ADAMTSL5		3.8269942	
C2orf69		3.8263245	
INSIG2		3.8238478	
CSPP1		3.823511	
C14orf2		3.820033	
ADM		3.8126197	
FAS		3.8123195	
BNIP2		3.811156	
DENND5A		3.8108544	
GEM		3.8100848	
C7orf11		3.8004534	
EIF5		3.7991452	
KLF16		3.7962546	
DYNLT1		3.7889993	
CCDC43		3.7840538	
DHX33		3.7763143	
HAUS6		3.7698784	
HBS1L		3.7676418	
FAM86A		3.7654011	
HSD17B12		3.7642608	
ABCB10		3.761875	
ARPC5		3.7526805	
ATAD3B		3.7524168	
ATP1A2		3.7511582	
CATSPER1		3.7427876	
C14orf166		3.7331617	
KIF14		3.7267327	
C1orf112		3.7242036	
GPD1L		3.711985	
APBB1IP		3.697304	
JUNB		3.6960597	
CDC40		3.6950443	
CYP27B1		3.69494	
IMMP2L		3.6944098	
COX5A		3.691665	
EIF2C2		3.6899025	
ALG6		3.6771832	
G3BP2		3.6740954	
COPS5		3.673977	
ESCO1		3.665643	
EIF6		3.6627586	
HIST1H2BF		3.6619382	
HSP90AB2P		3.6474202	
CAPG		3.646814	
ECD		3.642951	
CHCHD3		3.6295094	
CXorf56		3.6212616	
FTSJD1		3.620163	
HS3ST3A1		3.6200924	
GPN1		3.6192095	
AKIP1		3.6107044	
LAPTM5		3.6037557	
GOLGA4		3.6012647	
FCER1G		3.6006765	
C5orf44		3.597745	
AUP1		3.596851	
C6orf192		3.5949373	
CAPZA1		3.5930965	
FDXACB1		3.5929139	
AP1AR		3.5891526	
IMP3		3.5874686	
HNRPDL		3.587059	
LCOR		3.5847528	
DNAJC25		3.5827265	
EIF2S3		3.5826511	
C22orf28		3.5824583	
FAM69A		3.5804498	
FERMT1		3.5739484	
GAP43		3.5721097	
JRKL		3.5684721	
ITPKA		3.563331	
ADAM17		3.5632381	
BATF3		3.5612633	
DCUN1D4		3.5607736	
CSDE1		3.5577457	
GALNT1		3.5565007	
CPSF3		3.5536647	
CCDC72		3.5511491	
CLCN2		3.5485375	
CPSF2		3.546392	
C9orf30		3.5436702	
CLSPN		3.5405197	
CUL2		3.540276	
HSPA7		3.538345	
COMMD8		3.5364473	
CYTH4		3.535897	
CEP76		3.5358355	
ABCF1		3.5356011	
HBXIP		3.5302715	
EPS15		3.5299335	
GLS2		3.529276	
C19orf79		3.5253658	
GXYLT1		3.5220833	
FUCA2		3.517177	
C2orf47		3.517049	
KPNA1		3.515225	
HNRNPR		3.5124547	
GDPD3		3.5122335	
FAM111B		3.5119033	
LAS1L		3.5072339	
AP4E1		3.500906	
C16orf87		3.4991586	
ABT1		3.4988444	
LARS		3.4976156	
C1orf212		3.4955175	
C9orf78		3.4817095	
ALG1		3.4816127	
ATP5E		3.4811914	
CSF1R		3.4788716	
KRT81		3.4666288	
CUL5		3.4600797	
BANF1		3.4519868	
CSNK2A1		3.446895	
ALAS1		3.444963	
EGR3		3.4449046	
DUSP12		3.4389656	
BUB3		3.4370756	
DAB2		3.4357872	
AGTPBP1		3.432313	
CALU		3.4309945	
ISOC1		3.4234664	
C14orf119		3.4212654	
HSPB7		3.4161403	
KRTAP19-5		3.412713	
KDM3A		3.4103422	
EGR4		3.4088736	
GALK2		3.4065502	
FKBP7		3.4060454	
CETN3		3.4018638	
ATP5B		3.398391	
GPM6B		3.3952281	
CH25H		3.3891358	
KIF18A		3.3882468	
ERF		3.388164	
B7H6		3.387282	
BTF3L4		3.386706	
GIN1		3.385088	
FBXO4		3.3813019	
DDX3X		3.378875	
ABCD3		3.3750796	
KCNQ4		3.3749545	
EMP3		3.364029	
CENPL		3.3590217	
CHN1		3.3583138	
FAM59A		3.3579137	
CEPT1		3.3531034	
C12orf36		3.3517704	
CCDC76		3.3501427	
GAS2L3		3.3385892	
CTSB		3.336424	
IPPK		3.3315427	
ABL2		3.3304572	
ANAPC1		3.3222666	
GNA13		3.3212054	
DR1		3.3198736	
EIF2B5		3.317786	
DCXR		3.315309	
KPRP		3.3126607	
C18orf21		3.3065436	
CEP128		3.303772	
CALHM3		3.3011985	
CIB1		3.2957933	
DCAF4L1		3.2943997	
DDX27		3.288781	
EFEMP1		3.286674	
B3GALT5		3.2841392	
HMBS		3.2785506	
ABCA3		3.274427	
DSG2		3.2731602	
CSTF2		3.2717686	
CRNKL1		3.264275	
GOT1		3.2569938	
CCR5		3.2517529	
DUSP10		3.2488496	
C1orf52		3.2486866	
FAM108B1		3.2471328	
HBQ1		3.24171	
FOXL1		3.2380316	
IFNGR1		3.2334864	
ICAM3		3.2273731	
ATP5H		3.2257528	
C1orf86		3.2204955	
DHX37		3.2148895	
HAUS1		3.2089748	
CAND1		3.2056777	
GABBR2		3.2009442	
EXOSC3		3.2009223	
HINT1		3.1989152	
HAUS7		3.196181	
LARP7		3.1876605	
CXorf69		3.1863322	
ARPC1B		3.1826606	
ASAP1		3.1823058	
HEXB		3.1810408	
ITPRIPL1		3.1803558	
CDC42EP2		3.1763065	
BAIAP2L1		3.1749032	
CLN8		3.1693428	
EHBP1		3.1643836	
GABPB1		3.164316	
EID2		3.1630933	
CEP72		3.1612222	
JAGN1		3.1601453	
IL11		3.1588936	
COX6A1		3.1573603	
FUNDC2		3.1565948	
GPR114		3.1534424	
ARHGEF3		3.1505928	
EEF2K		3.1438437	
C17orf48		3.137923	
KIF9		3.1358716	
C4orf21		3.1352437	
GTPBP3		3.1302204	
GINS1		3.126682	
C1orf216		3.1238713	
DNAJB11		3.1236289	
FBXO33		3.1194367	
CYSLTR1		3.117329	
IGFBP1		3.1167567	
CUL1		3.108058	
JUN		3.104854	
CCDC85B		3.102916	
ATP6V1C1		3.1028535	
C11orf20		3.0944579	
EPB41L2		3.0943606	
CXCL14		3.091367	
APITD1		3.0885172	
EZH2		3.088429	
HMGN4		3.0883267	
EIF4E		3.0881338	
CEP290		3.0857244	
CRYAB		3.081298	
ATPBD4		3.0702336	
FKBP1A		3.067744	
ANAPC13		3.0584507	
C10orf2		3.0556715	
HSF2		3.0534182	
ELP2		3.0525813	
ACSL4		3.0456746	
DNAJC9		3.0453413	
CHMP4B		3.0422885	
DGUOK		3.0422015	
CENPF		3.0416172	
HNRNPA1		3.0405476	
GAST		3.0367193	
HIST1H2BH		3.0335374	
ABHD13		3.0301764	
EFTUD2		3.0289454	
EIF1B		3.024886	
CLP1		3.0224986	
BAG5		3.0220637	
ACTA2		3.014907	
ATP2B1		3.008939	
BCL2L12		3.0062568	
FEN1		3.0031798	
ARHGEF16		3.0003498	
FLJ42351		2.9996943	
