NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_KRAS_SIGNALING_DN%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_DN	Details ...	83	-0.6205939	-1.7635608	0.0	0.0950837	0.676	1573	tags=23%, list=16%, signal=27%	
CELL-CELL ADHESION VIA PLASMA-MEMBRANE ADHESION MOLECULES%GOBP%GO:0098742	CELL-CELL ADHESION VIA PLASMA-MEMBRANE ADHESION MOLECULES%GOBP%GO:0098742	Details ...	99	-0.6057669	-1.7568172	0.0	0.09940633	0.722	936	tags=22%, list=9%, signal=24%	
SENSORY PERCEPTION OF CHEMICAL STIMULUS%GOBP%GO:0007606	SENSORY PERCEPTION OF CHEMICAL STIMULUS%GOBP%GO:0007606	Details ...	19	-0.8138686	-1.7539175	0.0	0.09833933	0.749	288	tags=32%, list=3%, signal=32%	
REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051963	REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051963	Details ...	22	-0.78031915	-1.7535441	0.001754386	0.09185649	0.752	1006	tags=32%, list=10%, signal=35%	
DITERPENOID METABOLIC PROCESS%GOBP%GO:0016101	DITERPENOID METABOLIC PROCESS%GOBP%GO:0016101	Details ...	41	-0.6905996	-1.7501407	0.001633987	0.09242062	0.772	1445	tags=32%, list=14%, signal=37%	
REGULATION OF HETEROTYPIC CELL-CELL ADHESION%GOBP%GO:0034114	REGULATION OF HETEROTYPIC CELL-CELL ADHESION%GOBP%GO:0034114	Details ...	17	-0.80415857	-1.7320522	0.0018382353	0.12213862	0.865	258	tags=24%, list=3%, signal=24%	
RETINOID METABOLIC PROCESS%GOBP%GO:0001523	RETINOID METABOLIC PROCESS%GOBP%GO:0001523	Details ...	40	-0.68481845	-1.726505	0.0	0.12789191	0.891	1445	tags=30%, list=14%, signal=35%	
CELLULAR RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0071466	CELLULAR RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0071466	Details ...	87	-0.60133123	-1.7213361	0.0	0.13111702	0.911	1173	tags=23%, list=12%, signal=26%	
PHASE I - FUNCTIONALIZATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 83%211945	PHASE I - FUNCTIONALIZATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 83%211945	Details ...	86	-0.6073303	-1.7169236	0.0	0.13435139	0.926	1445	tags=31%, list=14%, signal=36%	
SENSORY PROCESSING OF SOUND BY OUTER HAIR CELLS OF THE COCHLEA%REACTOME%R-HSA-9662361.1	SENSORY PROCESSING OF SOUND BY OUTER HAIR CELLS OF THE COCHLEA%REACTOME%R-HSA-9662361.1	Details ...	22	-0.7477548	-1.7112222	0.005244755	0.13994554	0.946	577	tags=32%, list=6%, signal=34%	
CELL-CELL ADHESION MEDIATED BY CADHERIN%GOBP%GO:0044331	CELL-CELL ADHESION MEDIATED BY CADHERIN%GOBP%GO:0044331		25	-0.7312251	-1.7095021	0.0	0.13746451	0.951	685	tags=24%, list=7%, signal=26%	
NEGATIVE REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032691	NEGATIVE REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032691		15	-0.8350632	-1.7040561	0.0	0.14443827	0.964	470	tags=27%, list=5%, signal=28%	
AFLATOXIN ACTIVATION AND DETOXIFICATION%REACTOME DATABASE ID RELEASE 83%5423646	AFLATOXIN ACTIVATION AND DETOXIFICATION%REACTOME DATABASE ID RELEASE 83%5423646		17	-0.79088724	-1.6997274	0.0018248175	0.14883934	0.97	1502	tags=47%, list=15%, signal=55%	
XENOBIOTIC METABOLIC PROCESS%GOBP%GO:0006805	XENOBIOTIC METABOLIC PROCESS%GOBP%GO:0006805		73	-0.601519	-1.6975771	0.0015923567	0.14737569	0.973	1094	tags=23%, list=11%, signal=26%	
XENOBIOTICS%REACTOME%R-HSA-211981.1	XENOBIOTICS%REACTOME%R-HSA-211981.1		24	-0.7330468	-1.6920033	0.0	0.15517485	0.981	1675	tags=38%, list=17%, signal=45%	
POSITIVE REGULATION OF SYNAPTIC TRANSMISSION%GOBP%GO:0050806	POSITIVE REGULATION OF SYNAPTIC TRANSMISSION%GOBP%GO:0050806		39	-0.67079043	-1.6890279	0.0	0.15733472	0.986	1070	tags=28%, list=11%, signal=31%	
CELLULAR ALDEHYDE METABOLIC PROCESS%GOBP%GO:0006081	CELLULAR ALDEHYDE METABOLIC PROCESS%GOBP%GO:0006081		33	-0.69449264	-1.6856745	0.0018115942	0.16077149	0.99	1842	tags=45%, list=18%, signal=55%	
HETEROPHILIC CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0007157	HETEROPHILIC CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0007157		27	-0.7145533	-1.6833743	0.0017182131	0.16040239	0.991	936	tags=30%, list=9%, signal=33%	
SECONDARY METABOLIC PROCESS%GOBP%GO:0019748	SECONDARY METABOLIC PROCESS%GOBP%GO:0019748		26	-0.71545315	-1.6782204	0.0017271157	0.16845286	0.994	1564	tags=38%, list=16%, signal=45%	
METAPATHWAY BIOTRANSFORMATION PHASE I AND II%WIKIPATHWAYS_20220510%WP702%HOMO SAPIENS	METAPATHWAY BIOTRANSFORMATION PHASE I AND II%WIKIPATHWAYS_20220510%WP702%HOMO SAPIENS		102	-0.5742471	-1.6755154	0.0	0.16975552	0.995	1452	tags=24%, list=14%, signal=27%	
ADHERENS JUNCTIONS INTERACTIONS%REACTOME%R-HSA-418990.3	ADHERENS JUNCTIONS INTERACTIONS%REACTOME%R-HSA-418990.3		25	-0.72344005	-1.6731993	0.0051903115	0.1702137	0.997	685	tags=20%, list=7%, signal=21%	
REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651	REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651		43	-0.65903836	-1.6718918	0.0	0.16869108	0.997	1124	tags=26%, list=11%, signal=29%	
DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565	DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565		27	-0.70094585	-1.664783	0.0017574693	0.18262167	0.998	1718	tags=41%, list=17%, signal=49%	
NEGATIVE REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032692	NEGATIVE REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032692		18	-0.7893144	-1.66432	0.0018083183	0.17855765	0.998	470	tags=28%, list=5%, signal=29%	
MEMBRANE REPOLARIZATION DURING ACTION POTENTIAL%GOBP%GO:0086011	MEMBRANE REPOLARIZATION DURING ACTION POTENTIAL%GOBP%GO:0086011		18	-0.7689059	-1.6628343	0.0036166366	0.17748348	0.998	758	tags=28%, list=8%, signal=30%	
CALCIUM-DEPENDENT CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0016339	CALCIUM-DEPENDENT CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0016339		26	-0.7140131	-1.661525	0.0	0.17571338	0.998	936	tags=23%, list=9%, signal=25%	
DISULFIRAM ACTION PATHWAY%PATHWHIZ%PW000431	DISULFIRAM ACTION PATHWAY%PATHWHIZ%PW000431		18	-0.7656892	-1.6591941	0.0	0.17716607	0.998	607	tags=44%, list=6%, signal=47%	
RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0009410	RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0009410		113	-0.5594629	-1.6573253	0.0	0.17725044	0.998	1173	tags=22%, list=12%, signal=25%	
RESPONSE TO TOXIC SUBSTANCE%GOBP%GO:0009636	RESPONSE TO TOXIC SUBSTANCE%GOBP%GO:0009636		31	-0.68896204	-1.655136	0.0050675673	0.17874783	0.999	1465	tags=29%, list=15%, signal=34%	
PROTEIN-LIPID COMPLEX REMODELING%GOBP%GO:0034368	PROTEIN-LIPID COMPLEX REMODELING%GOBP%GO:0034368		18	-0.75951934	-1.6481438	0.008741259	0.1945878	0.999	1181	tags=28%, list=12%, signal=31%	
DIGESTION%REACTOME%R-HSA-8935690.5	DIGESTION%REACTOME%R-HSA-8935690.5		15	-0.78745794	-1.6464351	0.0035778175	0.19391131	0.999	1304	tags=27%, list=13%, signal=31%	
PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0006029	PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0006029		52	-0.6210017	-1.6460574	0.0	0.19055502	0.999	1966	tags=44%, list=19%, signal=55%	
GLYCOSAMINOGLYCAN METABOLISM%REACTOME%R-HSA-1630316.2	GLYCOSAMINOGLYCAN METABOLISM%REACTOME%R-HSA-1630316.2		84	-0.58733857	-1.6460195	0.001497006	0.1862335	0.999	1765	tags=37%, list=17%, signal=44%	
RA BIOSYNTHESIS PATHWAY%REACTOME%R-HSA-5365859.2	RA BIOSYNTHESIS PATHWAY%REACTOME%R-HSA-5365859.2		15	-0.81741977	-1.6458976	0.0018450185	0.18228161	0.999	234	tags=20%, list=2%, signal=20%	
NEGATIVE REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0010951	NEGATIVE REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0010951		43	-0.64671934	-1.6455265	0.0016393443	0.17915562	0.999	513	tags=26%, list=5%, signal=27%	
HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM%REACTOME%R-HSA-1638091.1	HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM%REACTOME%R-HSA-1638091.1		39	-0.6625225	-1.6428508	0.0017152659	0.18181516	0.999	1966	tags=46%, list=19%, signal=57%	
ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952	ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952		57	-0.6205392	-1.6412547	0.0	0.18243192	0.999	1368	tags=42%, list=14%, signal=48%	
RESPONSE TO FATTY ACID%GOBP%GO:0070542	RESPONSE TO FATTY ACID%GOBP%GO:0070542		15	-0.7902691	-1.6408007	0.0055350554	0.17971712	0.999	1619	tags=60%, list=16%, signal=71%	
LIPID TRANSLOCATION%GOBP%GO:0034204	LIPID TRANSLOCATION%GOBP%GO:0034204		23	-0.7154075	-1.6392813	0.0034602077	0.17976193	0.999	1682	tags=52%, list=17%, signal=62%	
PLASMA LIPOPROTEIN PARTICLE REMODELING%GOBP%GO:0034369	PLASMA LIPOPROTEIN PARTICLE REMODELING%GOBP%GO:0034369		18	-0.75951934	-1.638649	0.00907441	0.17757103	0.999	1181	tags=28%, list=12%, signal=31%	
NEGATIVE REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0010466	NEGATIVE REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0010466		47	-0.62604713	-1.637993	0.003267974	0.17588794	0.999	661	tags=26%, list=7%, signal=27%	
DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123	DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123		27	-0.70094585	-1.6379251	0.008726004	0.172744	0.999	1718	tags=41%, list=17%, signal=49%	
ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731	ANTIBACTERIAL HUMORAL RESPONSE%GOBP%GO:0019731		17	-0.75971854	-1.636157	0.0054744524	0.1741493	0.999	119	tags=12%, list=1%, signal=12%	
NEGATIVE REGULATION OF CELL KILLING%GOBP%GO:0031342	NEGATIVE REGULATION OF CELL KILLING%GOBP%GO:0031342		18	-0.762349	-1.6342939	0.008928572	0.17573051	0.999	1345	tags=28%, list=13%, signal=32%	
NEGATIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001911	NEGATIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001911		15	-0.7858807	-1.6339167	0.0055658626	0.17348157	0.999	1345	tags=33%, list=13%, signal=38%	
MUCOPOLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903510	MUCOPOLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903510		40	-0.6540005	-1.6336771	0.0016155089	0.17090811	0.999	1570	tags=35%, list=16%, signal=41%	
DIGESTION AND ABSORPTION%REACTOME DATABASE ID RELEASE 83%8963743	DIGESTION AND ABSORPTION%REACTOME DATABASE ID RELEASE 83%8963743		15	-0.78745794	-1.6329917	0.0017636684	0.1695425	0.999	1304	tags=27%, list=13%, signal=31%	
NEGATIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0016525	NEGATIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0016525		43	-0.63026243	-1.6308727	0.0048859934	0.17158611	0.999	788	tags=23%, list=8%, signal=25%	
REGULATION OF SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0008589	REGULATION OF SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0008589		29	-0.686668	-1.6274428	0.0036101083	0.17687109	1.0	1872	tags=52%, list=19%, signal=63%	
NEGATIVE REGULATION OF BLOOD VESSEL MORPHOGENESIS%GOBP%GO:2000181	NEGATIVE REGULATION OF BLOOD VESSEL MORPHOGENESIS%GOBP%GO:2000181		43	-0.63026243	-1.6256272	0.009009009	0.17824422	1.0	788	tags=23%, list=8%, signal=25%	
PHOSPHOLIPID TRANSLOCATION%GOBP%GO:0045332	PHOSPHOLIPID TRANSLOCATION%GOBP%GO:0045332		22	-0.7173623	-1.6232733	0.0	0.18096602	1.0	1682	tags=55%, list=17%, signal=65%	
INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.5	INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.5		48	-0.6277658	-1.6230956	0.0050251256	0.17842889	1.0	1730	tags=38%, list=17%, signal=45%	
PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389	PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389		120	-0.5471318	-1.6220989	0.0	0.17780948	1.0	1201	tags=27%, list=12%, signal=30%	
UNTITLED%PANTHER PATHWAY%P00019	UNTITLED%PANTHER PATHWAY%P00019		28	-0.67207557	-1.6160651	0.008576329	0.18943025	1.0	962	tags=21%, list=10%, signal=24%	
TRAF6 MEDIATED IRF7 ACTIVATION%REACTOME%R-HSA-933541.5	TRAF6 MEDIATED IRF7 ACTIVATION%REACTOME%R-HSA-933541.5		19	-0.7469081	-1.615385	0.0054545454	0.18804695	1.0	2493	tags=32%, list=25%, signal=42%	
DETECTION OF CHEMICAL STIMULUS%GOBP%GO:0009593	DETECTION OF CHEMICAL STIMULUS%GOBP%GO:0009593		22	-0.71224385	-1.6097785	0.005376344	0.1988837	1.0	550	tags=27%, list=5%, signal=29%	
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032720	NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032720		26	-0.6865908	-1.6092461	0.008833922	0.19732821	1.0	217	tags=12%, list=2%, signal=12%	
NEGATIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901343	NEGATIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901343		44	-0.6273476	-1.6075085	0.0033840947	0.1986325	1.0	788	tags=23%, list=8%, signal=25%	
GLYCOSAMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0030203	GLYCOSAMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0030203		57	-0.6013243	-1.6072938	0.0016	0.19625029	1.0	1988	tags=42%, list=20%, signal=52%	
CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME%R-HSA-1793185.1	CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME%R-HSA-1793185.1		40	-0.63439137	-1.6052178	0.010118044	0.1987669	1.0	1988	tags=48%, list=20%, signal=59%	
SYNTHESIS OF BILE ACIDS AND BILE SALTS VIA 7ALPHA-HYDROXYCHOLESTEROL%REACTOME DATABASE ID RELEASE 83%193368	SYNTHESIS OF BILE ACIDS AND BILE SALTS VIA 7ALPHA-HYDROXYCHOLESTEROL%REACTOME DATABASE ID RELEASE 83%193368		16	-0.7576342	-1.6049507	0.007029877	0.19654262	1.0	1897	tags=50%, list=19%, signal=61%	
BIOLOGICAL OXIDATIONS%REACTOME%R-HSA-211859.2	BIOLOGICAL OXIDATIONS%REACTOME%R-HSA-211859.2		142	-0.53268605	-1.6017579	0.0	0.20224679	1.0	1502	tags=27%, list=15%, signal=31%	
ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048	ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048		33	-0.6612903	-1.6015601	0.008726004	0.19999406	1.0	758	tags=24%, list=8%, signal=26%	
INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.2	INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.2		17	-0.75922376	-1.5969765	0.01584507	0.2088725	1.0	19	tags=12%, list=0%, signal=12%	
REGIONALIZATION%GOBP%GO:0003002	REGIONALIZATION%GOBP%GO:0003002		114	-0.53738296	-1.596505	0.0	0.20708564	1.0	1201	tags=26%, list=12%, signal=30%	
CARDIAC PROGENITOR DIFFERENTIATION%WIKIPATHWAYS_20220510%WP2406%HOMO SAPIENS	CARDIAC PROGENITOR DIFFERENTIATION%WIKIPATHWAYS_20220510%WP2406%HOMO SAPIENS		18	-0.7484629	-1.5955207	0.008650519	0.20732671	1.0	343	tags=17%, list=3%, signal=17%	
SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0007224	SMOOTHENED SIGNALING PATHWAY%GOBP%GO:0007224		18	-0.7419169	-1.5946299	0.018018018	0.20698367	1.0	1718	tags=50%, list=17%, signal=60%	
REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652	REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652		49	-0.60724604	-1.5942426	0.006633499	0.20532906	1.0	1173	tags=27%, list=12%, signal=30%	
LEUKOCYTE PROLIFERATION%GOBP%GO:0070661	LEUKOCYTE PROLIFERATION%GOBP%GO:0070661		42	-0.62726235	-1.5922365	0.0017331023	0.20796967	1.0	689	tags=19%, list=7%, signal=20%	
DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME%R-HSA-3906995.3	DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME%R-HSA-3906995.3		31	-0.6629349	-1.5906838	0.007067138	0.20902768	1.0	709	tags=23%, list=7%, signal=24%	
OLEFINIC COMPOUND METABOLIC PROCESS%GOBP%GO:0120254	OLEFINIC COMPOUND METABOLIC PROCESS%GOBP%GO:0120254		86	-0.5580217	-1.5899805	0.0	0.20813172	1.0	1931	tags=29%, list=19%, signal=36%	
HS-GAG DEGRADATION%REACTOME%R-HSA-2024096.2	HS-GAG DEGRADATION%REACTOME%R-HSA-2024096.2		15	-0.7776608	-1.5893866	0.0037105752	0.20715389	1.0	1685	tags=67%, list=17%, signal=80%	
SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048705	SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048705		43	-0.6222724	-1.5886023	0.008237232	0.20671023	1.0	1301	tags=28%, list=13%, signal=32%	
NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903556	NEGATIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903556		27	-0.6804236	-1.5884204	0.010169491	0.2046897	1.0	217	tags=11%, list=2%, signal=11%	
CELLULAR RESPONSE TO ALCOHOL%GOBP%GO:0097306	CELLULAR RESPONSE TO ALCOHOL%GOBP%GO:0097306		34	-0.65631235	-1.5880959	0.0051282053	0.20305075	1.0	1184	tags=29%, list=12%, signal=33%	
PLASMA LIPOPROTEIN REMODELING%REACTOME DATABASE ID RELEASE 83%8963899	PLASMA LIPOPROTEIN REMODELING%REACTOME DATABASE ID RELEASE 83%8963899		23	-0.7059172	-1.5877475	0.008389262	0.20160536	1.0	1181	tags=26%, list=12%, signal=29%	
KETOPROFEN ACTION PATHWAY%SMPDB%SMP0000085	KETOPROFEN ACTION PATHWAY%SMPDB%SMP0000085		19	-0.71225786	-1.5857732	0.015065913	0.2042764	1.0	389	tags=21%, list=4%, signal=22%	
FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0008543	FIBROBLAST GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0008543		33	-0.6399312	-1.5832027	0.008183306	0.20842732	1.0	1377	tags=27%, list=14%, signal=31%	
TRISALICYLATE-CHOLINE ACTION PATHWAY%PATHWHIZ%PW000680	TRISALICYLATE-CHOLINE ACTION PATHWAY%PATHWHIZ%PW000680		19	-0.71225786	-1.5819987	0.016513761	0.20899345	1.0	389	tags=21%, list=4%, signal=22%	
POSITIVE REGULATION OF NEURON DIFFERENTIATION%GOBP%GO:0045666	POSITIVE REGULATION OF NEURON DIFFERENTIATION%GOBP%GO:0045666		21	-0.70886284	-1.579866	0.011925043	0.21249218	1.0	1665	tags=38%, list=17%, signal=46%	
MAGNESIUM SALICYLATE ACTION PATHWAY%PATHWHIZ%PW000675	MAGNESIUM SALICYLATE ACTION PATHWAY%PATHWHIZ%PW000675		19	-0.71225786	-1.5784783	0.014234875	0.21372624	1.0	389	tags=21%, list=4%, signal=22%	
CARDIAC MUSCLE CELL CONTRACTION%GOBP%GO:0086003	CARDIAC MUSCLE CELL CONTRACTION%GOBP%GO:0086003		26	-0.66768575	-1.5775465	0.015873017	0.21365231	1.0	758	tags=23%, list=8%, signal=25%	
ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252	ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252		31	-0.64920074	-1.5772585	0.011666667	0.21206883	1.0	758	tags=23%, list=8%, signal=24%	
NAPROXEN ACTION PATHWAY%SMPDB%SMP0000120	NAPROXEN ACTION PATHWAY%SMPDB%SMP0000120		19	-0.71225786	-1.5766611	0.017452007	0.21146727	1.0	389	tags=21%, list=4%, signal=22%	
SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:0001501	SKELETAL SYSTEM DEVELOPMENT%GOBP%GO:0001501		132	-0.52121913	-1.5765928	0.0	0.20942123	1.0	1301	tags=25%, list=13%, signal=28%	
RETINOIC ACID METABOLIC PROCESS%GOBP%GO:0042573	RETINOIC ACID METABOLIC PROCESS%GOBP%GO:0042573		21	-0.71164024	-1.5750512	0.010204081	0.21109237	1.0	1445	tags=29%, list=14%, signal=33%	
ROFECOXIB ACTION PATHWAY%SMPDB%SMP0000087	ROFECOXIB ACTION PATHWAY%SMPDB%SMP0000087		19	-0.71225786	-1.5748655	0.0144665465	0.20925662	1.0	389	tags=21%, list=4%, signal=22%	
NEGATIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000117	NEGATIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000117		33	-0.65012324	-1.5738775	0.010398613	0.2094494	1.0	513	tags=30%, list=5%, signal=32%	
REGULATION OF BETA-CELL DEVELOPMENT%REACTOME%R-HSA-186712.2	REGULATION OF BETA-CELL DEVELOPMENT%REACTOME%R-HSA-186712.2		19	-0.7272307	-1.5730629	0.018835617	0.20944172	1.0	1967	tags=47%, list=19%, signal=59%	
AMYLOID FIBER FORMATION%REACTOME DATABASE ID RELEASE 83%977225	AMYLOID FIBER FORMATION%REACTOME DATABASE ID RELEASE 83%977225		23	-0.6987082	-1.5727895	0.014414415	0.20812254	1.0	2010	tags=48%, list=20%, signal=60%	
ARACHIDONIC ACID METABOLIC PROCESS%GOBP%GO:0019369	ARACHIDONIC ACID METABOLIC PROCESS%GOBP%GO:0019369		40	-0.6215424	-1.5720453	0.008650519	0.20803408	1.0	1059	tags=20%, list=10%, signal=22%	
POSITIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0090263	POSITIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0090263		35	-0.6281578	-1.5715668	0.010695187	0.20703527	1.0	833	tags=29%, list=8%, signal=31%	
ETORICOXIB ACTION PATHWAY%SMPDB%SMP0000695	ETORICOXIB ACTION PATHWAY%SMPDB%SMP0000695		19	-0.71225786	-1.5715349	0.017123288	0.20511691	1.0	389	tags=21%, list=4%, signal=22%	
